https://github.com/Beluga-lang/Beluga,Contextual types meet mechanized metatheory!
https://github.com/purcell/nix-emacs-ci,Emacs installations for continuous integration
https://github.com/milesmcc/shynet,"Modern, privacy-friendly, and detailed web analytics that works without cookies or JS."
https://github.com/kabbi/wonderland,Inferno clone to conquer the world
https://github.com/sampsyo/ppl-intro,probabilistic programming for PL folks
https://github.com/facebookresearch/dlrm,An implementation of a deep learning recommendation model (DLRM)
https://github.com/cnlohr/noeuclid,Non-euclidean GPU Raytraced Game
https://github.com/mihic/linux-intel-undervolt,Guide to linux undervolting for Haswell and never Intel CPUs
https://github.com/pirate/ArchiveBox,"🗃 The open source self-hosted web archive. Takes browser history/bookmarks/Pocket/Pinboard/etc., saves HTML, JS, PDFs, media, and more..."
https://github.com/ocharles/papers,A Git annex repository of papers
https://github.com/hwayne/rsl,A turing tarpit with multiple registers!
https://github.com/PavelDoGreat/WebGL-Fluid-Simulation,Play with fluids in your browser (works even on mobile)
https://github.com/KartikChugh/Otto,"Otto makes machine learning an intuitive, natural language experience. 🏆  Facebook AI Hackathon winner ⭐️ #1 Trending on MadeWithML.com ⭐️ #4 Trending JavaScript Project on GitHub ⭐️ #15 Trending (All Languages) on GitHub"
https://github.com/ottomated/portfolio,
https://github.com/Ralim/ts100,The Feature Packed Alternate Open Source firmware for the TS100 iron by miniware.
https://github.com/alloy-js/sterling,Alloy with browser-based visualizations
https://github.com/EliverLara/Nordic,:snowflake: Dark Gtk3.20+ theme created using the awesome Nord color pallete.
https://github.com/hwayne/awesome-cold-showers,For when people get too hyped up about things
https://github.com/mindedsecurity/behave,"Behave! A monitoring browser extension for pages acting as ""bad boi"""
https://github.com/nullgemm/ly,display manager with console UI
https://github.com/kesiev/rewtro,Papercraft videogame cartridges you can print and pirate with a copy machine.
https://github.com/thumbsup/thumbsup,Generate static HTML photo / video galleries
https://github.com/cassidoo/scrapers,A list of scrapers from around the web.
https://github.com/The-Art-of-Hacking/h4cker,"This repository is primarily maintained by Omar Santos and includes thousands of resources related to ethical hacking  / penetration testing, digital forensics and incident response (DFIR), vulnerability research, exploit development, reverse engineering, and more."
https://github.com/learn-anything/learn-anything,"Organize world's knowledge, explore connections and curate learning paths"
https://github.com/zachcurry/emacs-anywhere,Configurable automation + hooks called with application information
https://github.com/jbmartinez/speed-readerff,a speed reading extension for Firefox based on OpenSpritz
https://github.com/bjascob/LemmInflect,A python module for English lemmatization and inflection.
https://github.com/HumanCompatibleAI/evaluating-rewards,Library to compare and evaluate reward functions
https://github.com/rogeriochaves/feedless,
https://github.com/chubin/pyphoon,:waning_gibbous_moon:  ASCII Art Phase of the Moon (Python version)
https://github.com/fastai/numerical-linear-algebra,Free online textbook of Jupyter notebooks for fast.ai Computational Linear Algebra course
https://github.com/leoneckert/masks-and-hats,a script to create and apply masks and hats to faces
https://github.com/OpenDiablo2/OpenDiablo2,An open source re-implementation of Diablo 2
https://github.com/karlicoss/HPI,Human Programming Interface 🧑👽🤖
https://github.com/vercel/serve,Static file serving and directory listing
https://github.com/schlae/scopetrex,SCOPETREX vector gaming on your oscilloscope!
https://github.com/noocene/mincodec,efficient compact untagged streaming format using unaligned bitstreams
https://github.com/XXIIVV/oscean,Oscean wiki sources
https://github.com/papers-we-love/papers-we-love,Papers from the computer science community to read and discuss.
https://github.com/Yours3lf/rpi-vk-driver,VK driver for the Raspberry Pi (Broadcom Videocore IV)
https://github.com/joeycastillo/The-Open-Book,
https://github.com/bcongdon/corral,🐎 A serverless MapReduce framework written for AWS Lambda
https://github.com/merveilles/Time-Travelers,List of artists and hackers using homegrown time-tracking tools
https://github.com/doctorn/trait-eval,"We all know Rust's trait system is Turing complete, so tell me, why aren't we exploiting this???"
https://github.com/lasp-lang/partisan,"High-performance, high-scalability distributed computing with Erlang and Elixir."
https://github.com/mame/quine-relay,An uroboros program with 100+ programming languages
https://github.com/huytd/haskplex-font,
https://github.com/gilbertchen/duplicacy,A new generation cloud backup tool 
https://github.com/wilbowma/cur,A less devious proof assistant
